pos index,depth index,depth,current joint position,current joint effort,current torque offset
23,9,0.1867811298,0.0236898692,0.8274543888,0.0970981865
22,9,0.1867798335,0.0226731714,0.7903300332,0.0970981865
21,9,0.1867759447,0.0216379391,0.7563918112,0.0970981865
20,9,0.1867759447,0.0205567565,0.7238224465,0.0957765312
19,9,0.1867733521,0.0195192073,0.6894594067,0.0957765312
18,9,0.1867707595,0.0184264406,0.6585185103,0.0957765312
17,9,0.1867681669,0.0173074166,0.633595866,0.0962721519
16,9,0.186764278,0.0162405211,0.5998228509,0.0962721519
15,9,0.186764278,0.015228457,0.563453727,0.0962721519
14,9,0.1867629818,0.0142075117,0.5256449428,0.1007563398
13,9,0.1867590929,0.013114745,0.4970641453,0.1007563398
12,9,0.1867590929,0.0120300871,0.4660288449,0.0877757959
11,9,0.186755204,0.0109392511,0.435984786,0.0877757959
10,9,0.1867539077,0.0098410785,0.4071679786,0.079019829
9,9,0.1867536485,0.0087819057,0.3736545744,0.079019829
8,9,0.1867468429,0.0079019003,0.3238564878,0.079019829
7,9,0.1866073621,0.007101439,0.2601810198,0.079019829
6,9,0.1865257607,0.0072149632,0.1138312877,0.079019829
5,9,0.1865257607,0.0060357019,0.0929208115,0.079019829
4,9,0.186527057,0.0046467684,0.0943132698,0.079019829
3,9,0.186527057,0.0032624685,0.0938412501,0.1138784896
2,9,0.1865244644,0.0018816439,0.0929680135,0.1138784896
1,9,0.1865257607,0.0004988885,0.0920239739,0.1138784896
0,9,0.1865257607,-0.0008305799,0.0847312684,0.081261923
-1,9,0.1865257607,-0.0021631375,0.07904343,0.081261923
-2,9,0.1865231681,-0.0035188632,0.0776273707,0.081261923
-3,9,0.1865231681,-0.0048699554,0.0723407492,0.0719395324
-4,9,0.1865231681,-0.0062469186,0.0710898968,0.0719395324
-5,9,0.1865231681,-0.0076493669,0.072671163,0.0637971912
-6,9,0.1865231681,-0.0090379143,0.0730723798,0.0637971912
-7,9,0.1865231681,-0.0104063825,0.0704762711,0.0745592421
-8,9,0.1865257607,-0.0118223456,0.0734027937,0.0745592421
-9,9,0.1865244644,-0.0132016257,0.0718215274,0.0681161722
0,10,0.1964151571,-0.0017843374,0.1808344951,0.1348833698
1,10,0.1964151571,-0.0027589463,0.1466838642,0.1348833698
2,10,0.1964171015,-0.0037802777,0.1158845737,0.1348833698
3,10,0.1964164534,-0.0047958171,0.0877993969,0.1011575566
4,10,0.1964164534,-0.0057870299,0.0551120273,0.1011575566
5,10,0.1964164534,-0.0068546977,0.0294105504,0.1011575566
6,10,0.1964164534,-0.0078744846,-0.0008223164,0.085439298
7,10,0.1964177497,-0.0088969744,-0.0298987347,0.085439298
8,10,0.1964177497,-0.009907494,-0.061122843,0.085439298
9,10,0.1964177497,-0.0109353897,-0.0890428128,0.0865013425
10,10,0.1964177497,-0.0119949487,-0.1144374769,0.0865013425
11,10,0.1964169071,-0.013041379,-0.1415078112,0.0788546221
12,10,0.1964176849,-0.0139966811,-0.1786321667,0.0788546221
13,10,0.1964169719,-0.0151933185,-0.1878837543,0.0696030345
14,10,0.1964167775,-0.016449421,-0.1980085786,0.0696030345
15,10,0.196419046,-0.0171413779,-0.2582619032,0.0696030345
16,10,0.1964166478,-0.0181414718,-0.2900996372,0.0710662958
17,10,0.1964192404,-0.0191458132,-0.320308903,0.0710662958
18,10,0.1964229348,-0.020204986,-0.3465060007,0.0710662958
19,10,0.1964229348,-0.0212236145,-0.3758184289,0.0701930592
20,10,0.1964245552,-0.0222603914,-0.4043284234,0.0701930592
21,10,0.1964242311,-0.0232705248,-0.4344904872,0.0701930592
22,10,0.1964255274,-0.0243242917,-0.4618204324,0.0589825895
23,10,0.1964268237,-0.025370722,-0.4884895498,0.0589825895
24,10,0.19642812,-0.026413291,-0.5160083029,0.0611774814
25,10,0.1964301292,-0.0274658995,-0.5414265679,0.0611774814
26,10,0.1964307126,-0.0284914784,-0.5706681931,0.0611774814
27,10,0.1964320737,-0.0295336612,-0.5977385274,0.0682341771
28,10,0.1964486014,-0.0305762301,-0.6253516844,0.0682341771
29,10,0.1964566384,-0.0316265218,-0.6510531613,0.0682341771
30,10,0.1964614995,-0.0326223682,-0.683598925,0.062074319
31,10,0.1964733605,-0.0336471749,-0.7113772889,0.062074319
32,10,0.1964786753,-0.034777783,-0.7295500504,0.062074319
33,10,0.196477379,-0.0357844412,-0.762143016,0.0565280866
34,10,0.1964799716,-0.0368470892,-0.7874668771,0.0565280866
35,10,0.1964812679,-0.0378568365,-0.8175581379,0.0565280866
36,10,0.1964851568,-0.03883299,-0.8498442907,0.0624519348
37,10,0.1964865827,-0.0398686085,-0.8796995417,0.0624519348
38,10,0.1964890456,-0.0408721776,-0.9112304628,0.053648766
39,10,0.1964955271,-0.0419197663,-0.9379467823,0.053648766
40,10,0.1964976011,-0.0429055732,-0.9691944916,0.053648766
41,10,0.1965106288,-0.0440427456,-0.987414455,0.0535071601
41,10,0.1965136751,-0.0445590103,-0.9388200189,0.1502712145
40,10,0.1965123788,-0.0436732128,-0.8934117162,0.1502712145
39,10,0.1965097863,-0.0427310394,-0.8548713014,0.1443709673
38,10,0.1965110826,-0.0417838462,-0.8183133696,0.1443709673
37,10,0.1965097863,-0.0408192769,-0.7833131031,0.1485719433
36,10,0.1965071937,-0.0398562521,-0.7475576049,0.1485719433
35,10,0.19650849,-0.0388870491,-0.7129585552,0.1485719433
34,10,0.1965058974,-0.0379027868,-0.6802003826,0.153433747
33,10,0.1965071937,-0.0369351284,-0.6466633774,0.153433747
32,10,0.1965046011,-0.0359199751,-0.6170913383,0.153433747
31,10,0.1965058974,-0.0349318515,-0.5833655252,0.1503892195
30,10,0.1965033048,-0.0339209457,-0.5527550426,0.1503892195
29,10,0.1965046011,-0.0329038618,-0.5231122005,0.1503892195
28,10,0.1965020085,-0.031940837,-0.4890323726,0.1509792442
27,10,0.1965033048,-0.0309384263,-0.4556605743,0.1509792442
26,10,0.1965033048,-0.0299499165,-0.4249320867,0.1509792442
25,10,0.1965007122,-0.028950981,-0.3934483676,0.147014278
24,10,0.1965020085,-0.0279130457,-0.3642067423,0.147014278
23,10,0.1965020085,-0.0268990509,-0.3342570874,0.147014278
22,10,0.1965020085,-0.0258788779,-0.3044018365,0.1465658593
21,10,0.1964994159,-0.0248594771,-0.2746881915,0.1465658593
20,10,0.1964994159,-0.0237659381,-0.2525268629,0.1537405599
19,10,0.1964994159,-0.0227291613,-0.2257397405,0.1537405599
18,10,0.1965001937,-0.0217437405,-0.1913294987,0.1537405599
17,10,0.1964963048,-0.0210529421,-0.131123376,0.1549914123
16,10,0.1964939715,-0.0195960485,-0.1430182744,0.1549914123
15,10,0.1964910549,-0.0186206674,-0.1102837028,0.1549914123
14,10,0.1964884623,-0.0176151675,-0.0788235847,0.1544249886
13,10,0.1964877493,-0.0166258855,-0.0459946091,0.1544249886
12,10,0.1964877493,-0.0156111184,-0.016516974,0.1544249886
11,10,0.1964877493,-0.0145924899,0.01317307,0.1496811898
10,10,0.1964878141,-0.0135661387,0.0439959615,0.1496811898
9,10,0.19641937,-0.012445184,0.0631835655,0.155534235
8,10,0.1962946669,-0.0114331199,0.0937468461,0.155534235
7,10,0.1962734078,-0.0103488482,0.1141617015,0.155534235
6,10,0.1962855929,-0.0094062886,0.153575353,0.1496103868
5,10,0.1962842318,-0.0083579277,0.1801736674,0.1496103868
4,10,0.1961124086,-0.0072242305,0.198039616,0.1496103868
3,10,0.1960578348,-0.0060955531,0.2169912101,0.1432853218
2,10,0.1960959457,-0.0051027957,0.2496313777,0.1432853218
1,10,0.1960405941,-0.0040304943,0.274624825,0.1432853218
0,10,0.1959041596,-0.0028029659,0.2828379691,0.1198731408
0,10,0.195914141,-0.0028021936,0.2821771414,0.1198731408
1,10,0.1959146595,-0.0016155957,0.2952048873,0.1198731408
2,10,0.1959139466,-0.000437879,0.3102387172,0.1198731408
3,10,0.1959138817,0.0005969673,0.3386779088,0.1454330118
4,10,0.1959134929,0.0016820112,0.3599896018,0.1454330118
5,10,0.1959160854,0.0027060456,0.3896324438,0.1454330118
6,10,0.195918678,0.0037532482,0.4167027781,0.1454330118
7,10,0.1959225669,0.0047826885,0.4461804132,0.1605140437
8,10,0.1959238632,0.0058024753,0.4747612108,0.1605140437
9,10,0.1959264558,0.0068373216,0.5027755846,0.1605140437
10,10,0.1959316409,0.007850158,0.5342121018,0.1582011468
11,10,0.1959329372,0.0088962021,0.5609520222,0.1582011468
12,10,0.1959355298,0.009918692,0.5898396326,0.1582011468
13,10,0.1959381224,0.0109284393,0.6202849083,0.1628033396
14,10,0.195940715,0.0119729389,0.6471664346,0.1628033396
15,10,0.1959433075,0.0129900228,0.6766440697,0.1728101589
16,10,0.1959459001,0.0140059483,0.7073253553,0.1728101589
17,10,0.1959510853,0.0149971611,0.7407443556,0.1728101589
18,10,0.1959536779,0.0159713839,0.773927346,0.1748870459
19,10,0.1959547149,0.0169931014,0.8044434246,0.1748870459
20,10,0.1959562704,0.0180406901,0.8309709361,0.1751466568
21,10,0.1959604186,0.0191350014,0.8516454024,0.1751466568
22,10,0.1959637889,0.0201791149,0.8788337416,0.1751466568
23,10,0.1959666408,0.0212174363,0.9079809629,0.1750286519
24,10,0.1959692333,0.02227352,0.933257622,0.1750286519
25,10,0.1959710481,0.0232909901,0.9624756462,0.1750286519
26,10,0.1959744185,0.0243316283,0.9890503597,0.1791352239
26,10,0.1959783074,0.0248204773,0.9443972887,0.096130546
25,10,0.1959770111,0.0239257987,0.8979269416,0.0978062162
24,10,0.1959731222,0.0229905758,0.8597641426,0.0978062162
23,10,0.195979474,0.0220534221,0.8225453831,0.0978062162
22,10,0.1959941221,0.0210548728,0.7914392797,0.0978062162
21,10,0.1959843999,0.020072155,0.7580674814,0.096036142
20,10,0.1959821962,0.0191122193,0.7221467763,0.096036142
19,10,0.1959796037,0.0180831652,0.6948168312,0.096036142
18,10,0.1959770111,0.017051408,0.6652919941,0.0973813984
17,10,0.1959744185,0.0160617398,0.6324866195,0.0973813984
16,10,0.1959718259,0.0151226555,0.5949138452,0.0973813984
15,10,0.1959692333,0.0141627198,0.559347155,0.0966969697
14,10,0.1959666408,0.0131514279,0.5297279139,0.0966969697
13,10,0.1959637889,0.0121467004,0.4986926135,0.0883658206
12,10,0.1959627519,0.0111570322,0.4647071895,0.0883658206
11,10,0.1959614556,0.0101384037,0.4356307712,0.0883658206
10,10,0.1959601593,0.0091217059,0.4057519193,0.0799402676
9,10,0.1959587334,0.0080829984,0.3781387623,0.0799402676
8,10,0.1959562704,0.0070856074,0.3471034619,0.0799402676
7,10,0.1959575667,0.0060681374,0.3166817872,0.0799402676
6,10,0.1959549741,0.0050560732,0.2854812799,0.0799402676
5,10,0.1959536779,0.0040339695,0.2569948863,0.0799402676
4,10,0.1959529649,0.0029732522,0.2302549659,0.1142561055
3,10,0.1959548445,0.001927208,0.2037982573,0.0905607126
2,10,0.1959559464,0.0006730362,0.1982756259,0.0905607126
1,10,0.1959570482,-0.0005324824,0.1873011661,0.079019829
0,10,0.1959580852,-0.0016086453,0.1632989604,0.079019829
-1,10,0.1959575667,-0.0026496696,0.13655904,0.079019829
-2,10,0.1959575667,-0.0036721595,0.1064205772,0.079019829
-3,10,0.1959575667,-0.0046977384,0.0754324787,0.0714675126
-4,10,0.1959575667,-0.0057198421,0.0474889079,0.0714675126
-5,10,0.1959575667,-0.0068091336,0.0240531259,0.0714675126
-6,10,0.1959601593,-0.0078717816,-0.0005391045,0.062074319
-7,10,0.1959575667,-0.0089101031,-0.0303235525,0.062074319
-8,10,0.195958863,-0.0099399295,-0.0575118917,0.062074319
-9,10,0.195958863,-0.0109713005,-0.086635512,0.0715383156
0,11,0.2059519626,-0.0023577503,0.2371228536,0.1356858034
1,11,0.2059519626,-0.0032744387,0.2041994741,0.1356858034
2,11,0.2059542959,-0.004193444,0.1713940996,0.1015823744
3,11,0.2059532589,-0.0051047264,0.1374322766,0.1015823744
4,11,0.2059532589,-0.0060441969,0.106845395,0.1015823744
5,11,0.2059532589,-0.0070145583,0.0788310211,0.0862889336
6,11,0.20595987,-0.0080042265,0.0522327067,0.0862889336
7,11,0.2059623329,-0.0089761324,0.0243127368,0.0862889336
8,11,0.2059623329,-0.0099364543,-0.0042680607,0.0869497613
9,11,0.2059623329,-0.0108952315,-0.0345953315,0.0869497613
10,11,0.2059623329,-0.0118879888,-0.0598955916,0.0869497613
11,11,0.2059623329,-0.0128494691,-0.0889484089,0.0869497613
12,11,0.2059611015,-0.013821375,-0.1164435609,0.0773913608
13,11,0.2059610367,-0.014770885,-0.146062802,0.0773913608
14,11,0.2059636292,-0.0157327514,-0.1760124569,0.0773913608
15,11,0.2059623329,-0.016726281,-0.2003686774,0.0697210394
16,11,0.2059623329,-0.0176970285,-0.2298463126,0.0697210394
17,11,0.2059623329,-0.018633796,-0.260740007,0.0732611878
18,11,0.2059649255,-0.0196037713,-0.2875271294,0.0732611878
19,11,0.2059649255,-0.0205687267,-0.3166507497,0.0732611878
20,11,0.2059649255,-0.0215572365,-0.3424938325,0.0688950048
21,11,0.2059649255,-0.022524895,-0.3708622212,0.0688950048
22,11,0.2059647959,-0.0235037514,-0.3972953288,0.0688950048
23,11,0.2059636292,-0.0245050037,-0.4231856136,0.0613190874
24,11,0.2059636292,-0.0254761373,-0.4507751696,0.0613190874
25,11,0.2059649255,-0.0264700531,-0.4759574247,0.0613190874
26,11,0.2059662218,-0.0274620381,-0.5038537936,0.0612718854
27,11,0.2059682959,-0.0284300827,-0.5300272903,0.0612718854
28,11,0.2059675181,-0.0294054638,-0.5563423929,0.068493788
29,11,0.205971407,-0.0303607659,-0.5870472794,0.068493788
30,11,0.2059701107,-0.031330355,-0.6145424315,0.068493788
31,11,0.2059739996,-0.0322852709,-0.6449641062,0.064269211
32,11,0.2059739996,-0.0332035039,-0.6783595055,0.064269211
33,11,0.2059778236,-0.0342016671,-0.7033765537,0.064269211
34,11,0.2059784069,-0.0351550385,-0.7317921443,0.057826141
35,11,0.2059830736,-0.0361501126,-0.7577768331,0.057826141
36,11,0.2059847588,-0.0371424838,-0.7838559258,0.057826141
37,11,0.205989555,-0.0380730731,-0.8149620292,0.0611538805
38,11,0.2059914995,-0.0390218108,-0.8453365019,0.0611538805
39,11,0.2059947402,-0.0399782713,-0.8754985657,0.0611538805
40,11,0.2059973328,-0.0409277813,-0.9046693879,0.0540735838
41,11,0.2060020642,-0.0419101129,-0.9310788945,0.0540735838
42,11,0.2060044624,-0.0428422468,-0.9627514216,0.0540735838
43,11,0.2060092586,-0.0438759346,-0.9843935284,0.0550412243
43,11,0.2060167771,-0.0443474074,-0.9390796297,0.0550412243
42,11,0.2060154808,-0.0435299561,-0.8943085538,0.1503184165
41,11,0.2060141845,-0.0426619209,-0.8546588925,0.145078997
40,11,0.206011592,-0.0417892521,-0.817416532,0.145078997
39,11,0.2060128883,-0.0408883953,-0.7818734427,0.145078997
38,11,0.206011592,-0.0399805881,-0.7481948316,0.1497991947
37,11,0.2060102957,-0.0390808897,-0.7134305749,0.1497991947
36,11,0.2060089994,-0.0381560924,-0.681427634,0.1497991947
35,11,0.2060064068,-0.0372637307,-0.6450349091,0.1549678113
34,11,0.2060077031,-0.0363238741,-0.6142592196,0.1549678113
33,11,0.2060064068,-0.0353616216,-0.5861740428,0.1549678113
32,11,0.2060051105,-0.0344453193,-0.5528966485,0.1482179285
31,11,0.2060038142,-0.0334938786,-0.5232066045,0.1482179285
30,11,0.2060015457,-0.0325675368,-0.4909204517,0.1482179285
29,11,0.2060025179,-0.0316377198,-0.4596019394,0.1520884907
28,11,0.2060012216,-0.0307044275,-0.4262537421,0.1520884907
27,11,0.2060012216,-0.029764957,-0.3959972744,0.1520884907
26,11,0.2060012216,-0.0288216252,-0.3647259641,0.1483595344
25,11,0.2060012216,-0.0278416104,-0.3377500338,0.1483595344
24,11,0.2059999254,-0.0268893975,-0.3087916204,0.1483595344
23,11,0.2060014809,-0.025921739,-0.2794555912,0.1500352046
22,11,0.2060012216,-0.0249567836,-0.2521020451,0.1500352046
21,11,0.2060012216,-0.0239721351,-0.2260465534,0.1514984659
20,11,0.2060038142,-0.0229859421,-0.1995426428,0.1514984659
19,11,0.2060025179,-0.0220252342,-0.1710798502,0.1514984659
18,11,0.2060025179,-0.0210347937,-0.1431598804,0.1514984659
17,11,0.2060051105,-0.020052462,-0.1170807876,0.1540945747
16,11,0.2060051105,-0.0190766947,-0.090742084,0.1540945747
15,11,0.2060038142,-0.0181113531,-0.06319973,0.1540945747
14,11,0.2060038142,-0.0171382888,-0.0342885186,0.151451264
13,11,0.2060038142,-0.0161544126,-0.0083274308,0.151451264
12,11,0.2060038142,-0.0151798037,0.0215750221,0.151451264
11,11,0.2060025179,-0.0142241155,0.0498726078,0.1523245005
10,11,0.2060025179,-0.0132398532,0.0772733559,0.1523245005
9,11,0.2060025179,-0.012269878,0.1042256852,0.1523245005
8,11,0.2060025179,-0.0112890909,0.1311072115,0.1594047972
7,11,0.2060025179,-0.0103113929,0.1584843586,0.1594047972
6,11,0.2060037494,-0.0093576354,0.1881508017,0.1497283918
5,11,0.2060038142,-0.0083768483,0.215103131,0.1497283918
4,11,0.2060038142,-0.0073701901,0.2392705436,0.1497283918
3,11,0.2060038142,-0.0063542646,0.2634143553,0.1497283918
2,11,0.2060038142,-0.005337953,0.2862129105,0.1497283918
1,11,0.2060038142,-0.0043583243,0.3129528309,0.1497283918
0,11,0.2060012216,-0.003365567,0.3389611207,0.1497283918
0,11,0.2060012216,-0.0033597749,0.3381114851,0.1185278845
1,11,0.2060025179,-0.0023589088,0.3626565135,0.1185278845
2,11,0.2059986291,-0.0013982008,0.3928657793,0.1185278845
3,11,0.2059999254,-0.0004008098,0.416820783,0.1185278845
4,11,0.2059986291,0.0005147201,0.4510422169,0.1427188981
5,11,0.2060012216,0.0015059329,0.4773573196,0.1427188981
6,11,0.2059999254,0.002478225,0.5050412795,0.1427188981
7,11,0.2060012216,0.00347021,0.529539106,0.1427188981
8,11,0.2060038142,0.0044594921,0.5577658887,0.1594992012
9,11,0.2060025179,0.005448388,0.5832785577,0.1594992012
10,11,0.2060038142,0.0064341949,0.6095936603,0.1594992012
11,11,0.2060064068,0.0074381502,0.6347759155,0.1572571072
12,11,0.2060051105,0.0084587093,0.6579756875,0.1572571072
13,11,0.2060064068,0.0094549419,0.6832995486,0.1572571072
14,11,0.2060077031,0.0104307092,0.7089538235,0.164030591
15,11,0.2060089994,0.0113852389,0.7388326755,0.164030591
16,11,0.2060102957,0.0123891942,0.7642273395,0.164030591
17,11,0.2060089994,0.0133514467,0.7933745608,0.1748398439
18,11,0.2060113975,0.0143179467,0.8209405158,0.1748398439
19,11,0.2060128883,0.0152330906,0.8542651121,0.1748398439
20,11,0.2060163882,0.0161513235,0.8874953045,0.1753354647
21,11,0.2060167771,0.0171232295,0.9151792645,0.1753354647
22,11,0.206020666,0.0181225511,0.9413763621,0.1753354647
23,11,0.2060229345,0.0191442687,0.9624520452,0.1758546865
24,11,0.2060247493,0.0201312339,0.9894043745,0.1758546865
24,11,0.2060296752,0.0205888058,0.9466865846,0.0964137579
23,11,0.2060284437,0.0197454834,0.9020807156,0.0964137579
22,11,0.2060271474,0.0188701116,0.8649799611,0.0964137579
21,11,0.2060258512,0.0179283244,0.8350539072,0.0974522014
20,11,0.2060245549,0.0170019826,0.8021305277,0.0974522014
19,11,0.2060219623,0.0160829773,0.7683103106,0.0974522014
18,11,0.2060232586,0.0152126254,0.7320355907,0.0974522014
17,11,0.206020666,0.0143345506,0.6949584371,0.100307921
16,11,0.2060193697,0.0134066643,0.6613506289,0.100307921
15,11,0.2060180734,0.0124641047,0.6318257918,0.100307921
14,11,0.2060167771,0.0115478025,0.5987372054,0.0885074266
13,11,0.2060180734,0.0106125795,0.5669702744,0.0885074266
12,11,0.2060154808,0.0096576636,0.535816969,0.079067031
11,11,0.2060154808,0.008689619,0.5086994328,0.079067031
10,11,0.2060155456,0.0076972479,0.4833755717,0.079067031
9,11,0.2060167771,0.0067315201,0.4542755524,0.079067031
8,11,0.2060141845,0.0057441687,0.4282436617,0.079067031
7,11,0.2060154808,0.0047753519,0.3996864651,0.079067031
6,11,0.2060141845,0.0038266141,0.3694299974,0.079067031
5,11,0.2060128883,0.0028354014,0.3445073531,0.1143505094
4,11,0.206011592,0.0018928418,0.3142036833,0.0886490325
3,11,0.2060102957,0.0009047182,0.2876289699,0.0886490325
2,11,0.2060117216,-8.10886951793573E-05,0.2613138672,0.0886490325
1,11,0.206011592,-0.0010402521,0.2306797837,0.0794682478
0,11,0.2060128883,-0.0019932374,0.2020517841,0.0794682478
-1,11,0.206011592,-0.0029485394,0.1731405727,0.0794682478
-2,11,0.206011592,-0.0039258513,0.1448429871,0.0794682478
-3,11,0.206011592,-0.0048753613,0.1144449134,0.072671163
-4,11,0.2060089994,-0.0058488117,0.0881062098,0.072671163
-5,11,0.2060089994,-0.0068523809,0.0627115457,0.072671163
-6,11,0.2060089994,-0.0078242868,0.0359952263,0.0627587477
-7,11,0.2060089994,-0.0088247669,0.0087596851,0.0627587477
-8,11,0.206011592,-0.0098383755,-0.0141568751,0.0627587477
-9,11,0.206011592,-0.0108156874,-0.0410384014,0.0737568085
0,12,0.2162434682,-0.0020650588,0.2099345144,0.1337033203
1,12,0.2162458015,-0.0029222821,0.174792642,0.1337033203
2,12,0.2162483941,-0.0038285448,0.1467310662,0.1337033203
3,12,0.2162509867,-0.004693877,0.1139492926,0.1018419853
4,12,0.2162509867,-0.0055769715,0.0845660614,0.1018419853
5,12,0.2162509867,-0.0065033134,0.0571181114,0.1018419853
6,12,0.2162509867,-0.0074049424,0.0299297722,0.0842828496
7,12,0.2162509867,-0.0083127497,0.0003341321,0.0842828496
8,12,0.2162509867,-0.0092232599,-0.0286950843,0.0842828496
9,12,0.2162522181,-0.010127978,-0.0561902363,0.0868553574
10,12,0.2162535793,-0.0110709237,-0.08229293,0.0868553574
11,12,0.2162548755,-0.0119849091,-0.1092452593,0.0868553574
12,12,0.2162548755,-0.0128761125,-0.1392657172,0.0776981737
13,12,0.216252283,-0.0138047711,-0.1664776574,0.0776981737
14,12,0.2162535144,-0.014691727,-0.1957428836,0.0776981737
15,12,0.2162527367,-0.0155906531,-0.2259521494,0.0672665366
16,12,0.216261357,-0.0165351434,-0.250237567,0.0672665366
17,12,0.2163076345,-0.0174684356,-0.2749478023,0.0672665366
18,12,0.2163093197,-0.0183391738,-0.307564369,0.0709246899
19,12,0.2163093197,-0.0192353969,-0.3367351913,0.0709246899
20,12,0.2163119123,-0.0201516992,-0.3640179344,0.0709246899
21,12,0.216310616,-0.0210892389,-0.3897666133,0.0668653198
22,12,0.2163132086,-0.0220082441,-0.4175685782,0.0668653198
23,12,0.2163119123,-0.0228998337,-0.445630154,0.0668653198
24,12,0.2163132086,-0.02382772,-0.4728184932,0.0668653198
25,12,0.2163145049,-0.0247467252,-0.4997000196,0.0587937816
26,12,0.2163182641,-0.0256599384,-0.528540428,0.0587937816
27,12,0.2163207271,-0.026597092,-0.5525898357,0.0587937816
28,12,0.2163209863,-0.0275272952,-0.5784329185,0.0605874567
29,12,0.2163235789,-0.0284640627,-0.6034499667,0.0605874567
30,12,0.2163262363,-0.029374959,-0.6310631237,0.0605874567
31,12,0.2163296067,-0.0302626872,-0.6635144834,0.0672193346
32,12,0.2163326529,-0.0311917319,-0.6888855465,0.0672193346
33,12,0.2163365418,-0.0321064897,-0.7151770481,0.0633487724
34,12,0.2163391344,-0.0329602378,-0.7495872899,0.0633487724
35,12,0.2163430233,-0.0338939162,-0.7757135846,0.0633487724
36,12,0.2163469121,-0.0348194857,-0.8016038694,0.0633487724
37,12,0.2163533936,-0.0357207286,-0.8310343026,0.0558908599
38,12,0.2163559862,-0.0366883871,-0.853478843,0.0558908599
39,12,0.2163622084,-0.0376050755,-0.8803131674,0.0558908599
40,12,0.2163650602,-0.0384561206,-0.9145346013,0.0605166538
41,12,0.2163704398,-0.0393789872,-0.9412037187,0.0605166538
42,12,0.2163742638,-0.0402755965,-0.9697137133,0.0605166538
43,12,0.2163793194,-0.041175681,-0.9992385504,0.0544511996
43,12,0.2163870971,-0.0416780448,-0.9501012915,0.1452442039
42,12,0.2163858008,-0.0408876231,-0.908752359,0.1452442039
41,12,0.2163845045,-0.0400910232,-0.8699523333,0.1452442039
40,12,0.2163832083,-0.0392708689,-0.8319547412,0.1489023572
39,12,0.2163806157,-0.038431794,-0.7968128687,0.1489023572
38,12,0.216381912,-0.0376046893,-0.7595233063,0.1489023572
37,12,0.2163806157,-0.036730476,-0.7290308286,0.1512388551
36,12,0.2163793194,-0.0358473815,-0.6979247252,0.1512388551
35,12,0.2163780231,-0.034941891,-0.6700519574,0.1512388551
34,12,0.2163767268,-0.0340711529,-0.6374353907,0.1489259581
33,12,0.2163741342,-0.033156009,-0.6104122584,0.1489259581
32,12,0.2163689491,-0.0323215678,-0.5741847405,0.1489259581
31,12,0.2163671343,-0.0314465821,-0.5423706075,0.1518052788
30,12,0.2163689491,-0.0305688935,-0.511476913,0.1518052788
29,12,0.2163681065,-0.0296803931,-0.4828017115,0.1518052788
28,12,0.2163676528,-0.0287911204,-0.4516012042,0.149303574
27,12,0.2163636343,-0.0278736598,-0.424389264,0.149303574
26,12,0.216359875,-0.026972803,-0.3965872991,0.149303574
25,12,0.216359875,-0.0260595898,-0.3681245065,0.1489259581
24,12,0.2163572825,-0.0251726339,-0.3378916397,0.1489259581
23,12,0.2163585787,-0.0242644406,-0.3079891868,0.1489259581
22,12,0.2163559862,-0.0233419601,-0.2826417247,0.1523953035
21,12,0.2163572825,-0.0224252717,-0.2557129964,0.1523953035
20,12,0.2163546899,-0.0215356129,-0.2251497158,0.1523953035
19,12,0.2163549491,-0.0206216275,-0.1985986033,0.1550386143
18,12,0.2163572825,-0.0197045529,-0.1709618453,0.1550386143
17,12,0.2163572825,-0.0187909536,-0.1434194913,0.1550386143
16,12,0.2163559862,-0.017896275,-0.1137530482,0.1519468847
15,12,0.2163559862,-0.0170158835,-0.0819153142,0.1519468847
14,12,0.2163572825,-0.0161123237,-0.0532873147,0.1519468847
13,12,0.216359875,-0.0151948631,-0.0262405814,0.1519468847
12,12,0.216358838,-0.0142986399,0.0029066399,0.1504364214
11,12,0.216359875,-0.0133800208,0.0307086048,0.1504364214
10,12,0.2163594213,-0.0124513622,0.0564336827,0.1504364214
9,12,0.2163585787,-0.011532357,0.0851796871,0.1559590528
8,12,0.2163611713,-0.0106009954,0.1098663215,0.1559590528
7,12,0.2163611713,-0.00968701,0.1370310597,0.1517816778
6,12,0.2163611713,-0.0087649157,0.1649746306,0.1517816778
5,12,0.2163611713,-0.0078246729,0.1894252551,0.1438045436
4,12,0.2163611713,-0.0068859748,0.2153391409,0.1438045436
3,12,0.2163585787,-0.0058939897,0.2344795429,0.1438045436
2,12,0.2163572176,-0.004919767,0.2582221377,0.1438045436
1,12,0.2163572825,-0.0039625342,0.2793686237,0.1438045436
0,12,0.2163585787,-0.0030083906,0.3045272779,0.1438045436
0,12,0.2163585787,-0.0030014401,0.3026864008,0.1438045436
1,12,0.2163572825,-0.002071237,0.3287654935,0.1198967418
2,12,0.2163572825,-0.0011279051,0.3530745121,0.1198967418
3,12,0.2163584491,-0.0001961574,0.3798852354,0.1198967418
4,12,0.2163572825,0.0006853925,0.4099056933,0.1434505287
5,12,0.2163572825,0.0016325857,0.4336954901,0.1434505287
6,12,0.216359875,0.0025705116,0.4605298145,0.1434505287
7,12,0.216359875,0.0034999425,0.4866325082,0.1434505287
8,12,0.2163598102,0.0044374823,0.5107055169,0.1622369159
9,12,0.216359875,0.0054371901,0.5302235347,0.1622369159
10,12,0.2163585787,0.0063700962,0.5555473957,0.1622369159
